"scenario";"Ass";"Rule";"Rec";"INN";"OER";"year";"stock";"rec_q95";"ssb_q95";"f_q95";"biomass_q95";"catch_q95";"landings_q95";"discards_q95";"catch.iyv_q95";"land.iyv_q95";"disc.iyv_q95";"rec_q50";"ssb_q50";"f_q50";"biomass_q50";"catch_q50";"landings_q50";"discards_q50";"catch.iyv_q50";"land.iyv_q50";"disc.iyv_q50";"rec_q05";"ssb_q05";"f_q05";"biomass_q05";"catch_q05";"landings_q05";"discards_q05";"catch.iyv_q05";"land.iyv_q05";"disc.iyv_q05";"pBlim_q95";"pBlim_q50";"pBlim_q05";"pBpa_q95";"pBpa_q50";"pBpa_q05";"pBtarget_q95";"pBtarget_q50";"pBtarget_q05";"pFlim_q95";"pFlim_q50";"pFlim_q05";"pFpa_q95";"pFpa_q50";"pFpa_q05";"pFtarget_q95";"pFtarget_q50";"pFtarget_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2057;"PIL";30155977.5113026;894426.084724304;0.0733368686112003;894426.084724304;30000;30000;0;1;1;NA;13191318.1046712;596392.455863547;0.0509661301668878;596392.455863547;30000;30000;0;1;1;NA;5520962.80220261;407490.667241802;0.0348429815664533;407490.667241802;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.514512132833769;0.36124432699372;0.24884680071;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2058;"PIL";30451018.6186207;912342.109732456;0.0715197756877391;912342.109732456;30000;30000;0;1;1;NA;12458091.4043233;605250.457400183;0.0509841655628582;605250.457400183;30000;30000;0;1;1;NA;5131779.50232445;422220.565057029;0.0347733533599857;422220.565057029;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.502184220972226;0.361368762402822;0.248357545749905;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2059;"PIL";28238969.4912421;894238.910370149;0.0719281174047032;894238.910370149;30000;30000;0;1;1;NA;11681253.4963212;603794.265745916;0.0508994073221074;603794.265745916;30000;30000;0;1;1;NA;4888658.58200893;416627.992463237;0.0348965601791741;416627.992463237;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.504956373622194;0.360783945426612;0.249223248146381;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2060;"PIL";29263116.1453429;857272.25861326;0.0712596461170322;857272.25861326;30000;30000;0;1;1;NA;12615221.4069742;594547.282553208;0.0513284081275395;594547.282553208;30000;30000;0;1;1;NA;4992385.76770482;417148.232855343;0.0354329614949547;417148.232855343;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.500417708673251;0.363743291311541;0.2529910425065;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2061;"PIL";28422233.6147724;875029.94647326;0.0738272456312106;875029.94647326;30000;30000;0;1;1;NA;12461576.085948;598464.391141219;0.0515122983524954;598464.391141219;30000;30000;0;1;1;NA;4905493.3083259;410079.044088808;0.0359452322397514;410079.044088808;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.51783552377262;0.365011623583385;0.256587579903051;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2062;"PIL";29289481.562786;872501.495601217;0.0732028516717174;872501.495601217;30000;30000;0;1;1;NA;12534893.767968;599599.815636813;0.0514601172491528;599599.815636813;30000;30000;0;1;1;NA;5101057.87208495;410741.413885282;0.0355633725480473;410741.413885282;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.513603612850756;0.364651505742043;0.253906789063297;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2063;"PIL";30990060.2742747;860223.838731804;0.0729946673348377;860223.838731804;30000;30000;0;1;1;NA;13025686.7995366;592270.308568455;0.0508337835395291;592270.308568455;30000;30000;0;1;1;NA;5312164.81608282;415920.740316706;0.0358159289959257;415920.740316706;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.512192070333056;0.360331106100576;0.255679932148498;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2064;"PIL";32246956.9861045;862297.284638731;0.071754924768341;862297.284638731;30000;30000;0;1;1;NA;12641840.9245413;604819.736062667;0.0513772762460826;604819.736062667;30000;30000;0;1;1;NA;5194596.86402069;418968.867823168;0.0361433836901938;418968.867823168;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.503780725234865;0.36408028587353;0.257978296507041;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2065;"PIL";28725040.6343704;884943.361587357;0.0715545869910464;884943.361587357;30000;30000;0;1;1;NA;12558250.8037787;594812.443557803;0.0510647903877251;594812.443557803;30000;30000;0;1;1;NA;5374840.5727047;419658.704364287;0.0358338817983156;419658.704364287;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.502420588533862;0.3619249953575;0.255805948683438;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2066;"PIL";28406608.924988;896637.942588986;0.0709699233680063;896637.942588986;30000;30000;0;1;1;NA;12853123.7567533;602748.264464233;0.0511059661497082;602748.264464233;30000;30000;0;1;1;NA;5503747.739921;423532.780029949;0.035009105501725;423532.780029949;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.498449732629433;0.362209047849441;0.250013948461169;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2067;"PIL";28430897.8540826;887330.190477002;0.0711104972934652;887330.190477002;30000;30000;0;1;1;NA;12529717.4045463;595659.88785668;0.0512371073327475;595659.88785668;30000;30000;0;1;1;NA;5431739.39239815;424020.174749682;0.0349443994744317;424020.174749682;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.499404663950132;0.363113621151388;0.249559359882573;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2068;"PIL";28094284.8852723;874638.778316166;0.0713382565739124;874638.778316166;30000;30000;0;1;1;NA;12137164.4138257;595701.400742036;0.0512736689081471;595701.400742036;30000;30000;0;1;1;NA;5006817.15073785;430997.029781628;0.0354594742437248;430997.029781628;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.500951584525874;0.363365783124753;0.253177224987276;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2069;"PIL";27489400.4490474;854209.398330868;0.0712046171285821;854209.398330868;30000;30000;0;1;1;NA;12097655.2949401;595771.54967987;0.0516562846479689;595771.54967987;30000;30000;0;1;1;NA;5349917.96373153;418751.472882139;0.036885209004717;418751.472882139;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.500043958326503;0.366006532072613;0.263182486408127;30000;30000;30000
"ASSss3_HCR14_REClowmed_INNvar_OERnaq";"ASSss3";"HCR14";"REClowmed";"INNvar";"OERnaq";2070;"PIL";30151180.4156809;861855.960553048;0.0744273343229472;861855.960553048;30000;30000;0;1;1;NA;12222441.2692209;596068.645477833;0.0510511477624469;596068.645477833;30000;30000;0;1;1;NA;4876922.39603778;408023.73061155;0.0364542535160613;408023.73061155;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.521900472615075;0.361830881368377;0.260159605128835;30000;30000;30000
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2020;"PIL";24620456.1320748;486961.572660916;0.0772437810154923;487776.49840168;19106;19106;0;1.38861792390848;1.38861792390848;NA;9538059.71563984;349713.264852002;0.0598777507436773;350796.985939104;19106;19106;0;1.38861792390848;1.38861792390848;NA;4076386.06111775;270818.204883931;0.0438584348948306;271654.209374897;19106;19106;0;1.38861792390848;1.38861792390848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.540949200468434;0.422706096666731;0.311893557069779;19106;19106;19106
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2021;"PIL";26838682.0872968;603133.839213206;0.10763677701124;603133.839213206;30000;30000;0;1.5701873756935;1.5701873756935;NA;10174464.6526645;383589.325733648;0.0703973945551636;383589.325733648;30000;30000;0;1.5701873756935;1.5701873756935;NA;4085279.53578028;270188.727869229;0.0392965366647823;270188.727869229;14478.0375349689;14478.0375349689;0;0.757774392074159;0.757774392074159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.743319146648649;0.494559221913746;0.280074126985257;30000;30000;14478.0375349689
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2022;"PIL";26057892.8475924;708461.858804664;0.109565016461045;708461.858804664;30000;30000;0;1.58639786064883;1.58639786064883;NA;10267421.1128652;419537.802663795;0.067062954578633;419537.802663795;30000;30000;0;1;1;NA;4399348.08985633;263506.913713975;0.0426619882363995;263506.913713975;18372.080985667;18372.080985667;0;0.846959449729706;0.846959449729706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.75596703835564;0.471859695068723;0.30358684338217;30000;30000;18372.080985667
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2023;"PIL";27047100.5613509;736533.004056081;0.109664489249334;736533.004056081;30000;30000;0;1.27994244054691;1.27994244054691;NA;9939050.75915082;449937.72152085;0.0647007116949614;449937.72152085;30000;30000;0;1;1;NA;4129157.35945343;250412.689804282;0.0413266797366262;250412.689804282;18542.4058138716;18542.4058138716;0;0.79563065040161;0.79563065040161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.756618898615026;0.455735962989018;0.294266398720897;30000;30000;18542.4058138716
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2024;"PIL";26913424.5962819;762513.174798165;0.110856655072526;762513.174798165;30000;30000;0;1.33489393050472;1.33489393050472;NA;10455621.4563033;460027.682263843;0.0640388934561981;460027.682263843;30000;30000;0;1;1;NA;4558795.09504206;247447.545624864;0.0409047835976863;247447.545624864;19859.5923420827;19859.5923420827;0;0.870180853600742;0.870180853600742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.764426764664786;0.451212308922864;0.291319202081674;30000;30000;19859.5923420827
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2025;"PIL";26825274.0113699;789564.730068897;0.109104498571492;789564.730068897;30000;30000;0;1.14305938352707;1.14305938352707;NA;10358383.0289609;475520.706197403;0.0626050904311435;475520.706197403;30000;30000;0;1;1;NA;4055810.71905653;249179.977306422;0.0390964483099288;249179.977306422;18782.8539534807;18782.8539534807;0;0.821842382280256;0.821842382280256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.752948402600572;0.441402412950956;0.278673931912455;30000;30000;18782.8539534807
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2026;"PIL";25936531.1430317;802235.19362245;0.106838093052581;802235.19362245;30000;30000;0;1.15054153074841;1.15054153074841;NA;10797088.3931233;488643.339656313;0.0611788264556845;488643.339656313;30000;30000;0;1;1;NA;4486711.97044029;244383.335838958;0.0380524996418164;244383.335838958;18858.4328684447;18858.4328684447;0;0.826406913330935;0.826406913330935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.738073764561912;0.431631090329602;0.271364220523009;30000;30000;18858.4328684447
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2027;"PIL";25337218.5306487;801754.190511161;0.107688828183387;801754.190511161;30000;30000;0;1.1912970076583;1.1912970076583;NA;10856250.6859408;500990.877605344;0.0597423111587545;500990.877605344;30000;30000;0;1;1;NA;4550492.97743117;243550.978111264;0.038837710370771;243550.978111264;18340.7595210041;18340.7595210041;0;0.855473217258172;0.855473217258172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.743660858130063;0.421776398204761;0.276862908504432;30000;30000;18340.7595210041
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2028;"PIL";28589688.025377;795046.442596088;0.109513449176792;795046.442596088;30000;30000;0;1.20475463661263;1.20475463661263;NA;10917541.9159656;516351.932220727;0.0584856641338218;516351.932220727;30000;30000;0;1;1;NA;4915099.96638219;246206.242504399;0.0384506370750072;246206.242504399;19884.4935799513;19884.4935799513;0;0.880531336162884;0.880531336162884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.755629057421748;0.413144792100986;0.274152806844179;30000;30000;19884.4935799513
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2029;"PIL";29570264.8880682;792733.642606138;0.108526327422586;792733.642606138;30000;30000;0;1.20678698854448;1.20678698854448;NA;11168768.3807222;525541.221315801;0.0572788785279214;525541.221315801;30000;30000;0;1;1;NA;4186609.6132946;255978.328388187;0.0384173504762626;255978.328388187;20807.431328162;20807.431328162;0;0.850885330014135;0.850885330014135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.749156755313403;0.404846146195922;0.27391970436562;30000;30000;20807.431328162
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2030;"PIL";28575206.5342261;814979.719507425;0.107697196375523;814979.719507425;30000;30000;0;1.16322249998286;1.16322249998286;NA;11262289.92149;525589.827675011;0.0567823640454747;525589.827675011;30000;30000;0;1;1;NA;4418851.27059554;252605.713792244;0.0378008117328118;252605.713792244;20570.2222877264;20570.2222877264;0;0.902630617030594;0.902630617030594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.743715786689394;0.401429071231492;0.269600827516523;30000;30000;20570.2222877264
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2031;"PIL";26927246.8842794;844278.620987207;0.107432751710995;844278.620987207;30000;30000;0;1.11688856130952;1.11688856130952;NA;11022970.942474;538874.824027459;0.0566165938761952;538874.824027459;30000;30000;0;1;1;NA;4552325.7824206;253927.833691821;0.0360757762295943;253927.833691821;21690.6148594754;21690.6148594754;0;0.950751863539021;0.950751863539021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.741979561106641;0.400289546486957;0.257503825551685;30000;30000;21690.6148594754
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2032;"PIL";26955637.8438882;843020.794029574;0.10771478264946;843020.794029574;30000;30000;0;1.07610824026939;1.07610824026939;NA;11547784.2048221;551967.628534825;0.0551010377740493;551967.628534825;30000;30000;0;1;1;NA;4719254.5782912;249431.011989753;0.0369715851919373;249431.011989753;21531.5930683185;21531.5930683185;0;0.909143564798693;0.909143564798693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.743831241217221;0.389867262020416;0.263788211396132;30000;30000;21531.5930683185
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2033;"PIL";26551425.9180816;839186.052867118;0.10978353760462;839186.052867118;30000;30000;0;1.17819002697473;1.17819002697473;NA;11104352.888602;551434.896418393;0.0553135301881077;551434.896418393;30000;30000;0;1;1;NA;4681447.72401454;253707.933619599;0.037155394038341;253707.933619599;22657.2813706909;22657.2813706909;0;0.962620634324368;0.962620634324368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.757398883801723;0.391329642549902;0.265077042856866;30000;30000;22657.2813706909
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2034;"PIL";27666759.8561677;836854.88373817;0.102582331269968;836854.88373817;30000;30000;0;1.05603504698632;1.05603504698632;NA;11892866.7359553;548110.148765306;0.054966736959287;548110.148765306;30000;30000;0;1;1;NA;4687726.62884122;252145.335486783;0.0369730095169693;252145.335486783;22201.91063931;22201.91063931;0;0.930468895568069;0.930468895568069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.710058515123152;0.388942818647018;0.263798199996085;30000;30000;22201.91063931
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2035;"PIL";28409474.8766851;826475.795822436;0.107518320965854;826475.795822436;30000;30000;0;1.05284972604758;1.05284972604758;NA;11234042.6534181;554253.202803674;0.0546185151192747;554253.202803674;30000;30000;0;1;1;NA;4594358.96307156;256134.130089479;0.0363281814350503;256134.130089479;23930.937516348;23930.937516348;0;0.999859468100285;0.999859468100285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.742541418402833;0.386545231742709;0.259275057285733;30000;30000;23930.937516348
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2036;"PIL";27958090.5158811;857481.235472744;0.102182824326778;857481.235472744;30000;30000;0;1.00967686751338;1.00967686751338;NA;11446481.4058526;560383.060387095;0.0541910708807825;560383.060387095;30000;30000;0;1;1;NA;4590668.36171534;261446.744020546;0.0360048127317065;261446.744020546;23917.2171122371;23917.2171122371;0;0.968332573208834;0.968332573208834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.707422975470347;0.383600882626125;0.257005769733264;30000;30000;23917.2171122371
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2037;"PIL";28345592.0165074;869576.694409006;0.103972996517675;869576.694409006;30000;30000;0;1.03604387909419;1.03604387909419;NA;11357808.6806945;561101.419595121;0.0547518645535776;561101.419595121;30000;30000;0;1;1;NA;4702772.09299032;276374.737143228;0.0360751490056909;276374.737143228;25087.7578184527;25087.7578184527;0;0.999965262740115;0.999965262740115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.719225269135227;0.387463486463376;0.257499423542422;30000;30000;25087.7578184527
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2038;"PIL";27426172.1803413;873269.066300146;0.106594229823985;873269.066300146;30000;30000;0;1.01665083328759;1.01665083328759;NA;11614445.3908175;559677.036434684;0.0544804366729834;559677.036434684;30000;30000;0;1;1;NA;4874801.71297391;273667.221328;0.0353096309439914;273667.221328;26760.2177113644;26760.2177113644;0;0.999999999999999;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.736471415022905;0.38559426543102;0.25212490999859;30000;30000;26760.2177113644
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2039;"PIL";27374747.7774315;870831.97287291;0.10504602192971;870831.97287291;30000;30000;0;1;1;NA;11634600.6035821;557130.99555021;0.0544572035985821;557130.99555021;30000;30000;0;1;1;NA;5037018.01186876;263598.576276767;0.0357096543700794;263598.576276767;26448.688494541;26448.688494541;0;0.983655260084953;0.983655260084953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.726290197046958;0.385434223540182;0.25493385385556;30000;30000;26448.688494541
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2040;"PIL";25307698.0311407;863269.481043878;0.102854076068312;863269.481043878;30000;30000;0;1;1;NA;11150433.3963415;564567.597852136;0.0541078089613948;564567.597852136;30000;30000;0;1;1;NA;4694030.81681109;266960.601771991;0.0363907331017463;266960.601771991;25369.0449017175;25369.0449017175;0;0.999999999999999;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.711850677850245;0.383027188132936;0.259713946883183;30000;30000;25369.0449017175
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2041;"PIL";28623940.5241298;835177.161086229;0.102897281976714;835177.161086229;30000;30000;0;1;1;NA;11551114.1744711;561258.867609173;0.0538226223859235;561258.867609173;30000;30000;0;1;1;NA;4606812.00351441;276890.16419122;0.0374338054287665;276890.16419122;28447.4745465937;28447.4745465937;0;0.999999999999999;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.712135539874979;0.381061779442052;0.267028794670845;30000;30000;28447.4745465937
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2042;"PIL";28697708.4959772;835480.628850465;0.103510524714259;835480.628850465;30000;30000;0;1;1;NA;11441122.1279482;569321.814029576;0.0535040695604914;569321.814029576;30000;30000;0;1;1;NA;4932488.69997754;276696.359237567;0.0370532594039565;276696.359237567;28554.6691438732;28554.6691438732;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.716178125370103;0.378865686984001;0.264360925510051;30000;30000;28554.6691438732
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2043;"PIL";29602965.2149549;851611.58687725;0.103634197681098;851611.58687725;30000;30000;0;1;1;NA;11681324.3587082;565199.597313633;0.0540129252748672;565199.597313633;30000;30000;0;1;1;NA;4666597.29080996;272901.498763735;0.0370720009774139;272901.498763735;28277.7627993822;28277.7627993822;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.716993129080658;0.38237335163678;0.264492328079056;30000;30000;28277.7627993822
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2044;"PIL";26953086.4987446;874822.992382426;0.103223778796013;874822.992382426;30000;30000;0;1;1;NA;11643969.5598357;566465.164963464;0.0538087261932081;566465.164963464;30000;30000;0;1;1;NA;4750774.57101126;279600.670937512;0.0362674921666586;279600.670937512;28754.0058598289;28754.0058598289;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.714288201578993;0.38096599681513;0.258849214877312;30000;30000;28754.0058598289
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2045;"PIL";28946490.6364512;839935.714423237;0.101793248985577;839935.714423237;30000;30000;0;1;1;NA;12174690.0573987;572097.722028043;0.0532465718624626;572097.722028043;30000;30000;0;1;1;NA;4980474.98318713;277785.874270086;0.0364401626947493;277785.874270086;28696.3081106345;28696.3081106345;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.704851927869841;0.377089939604128;0.260060744534919;30000;30000;28696.3081106345
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2046;"PIL";30637842.9022238;840822.470562006;0.101983906886063;840822.470562006;30000;30000;0;1;1;NA;11746611.1293452;575254.796414678;0.0532404483840432;575254.796414678;30000;30000;0;1;1;NA;5085400.75255253;281630.864699973;0.0371080560837135;281630.864699973;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.706110335715209;0.377047702975896;0.264745141189897;30000;30000;30000
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2047;"PIL";27380578.4603913;857193.485780157;0.0992686578071448;857193.485780157;30000;30000;0;1;1;NA;11836177.0562229;577108.982744325;0.0529087713192815;577108.982744325;30000;30000;0;1;1;NA;4665101.5002459;278191.715212438;0.0366037261694123;278191.715212438;29989.4356840461;29989.4356840461;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.688185539397328;0.374759646436036;0.261208198969028;30000;30000;29989.4356840461
"ASSss3_HCR14_RECmix_INNvar_OERnaq";"ASSss3";"HCR14";"RECmix";"INNvar";"OERnaq";2048;"PIL";28209831.5782515;867182.604308576;0.0976510373129567;867182.604308576;30000;30000;0;1;1;NA;12139157.884768;578407.915120166;0.0523924770398648;578407.915120166;30000;30000;0;1;1;NA;4821339.07529077;285087.955031179;0.0364748013125187;285087.955031179;30000;30000;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.677471277731213;0.371196361171241;0.260303760924228;30000;30000;30000
